name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
smederevo,2023-05-30,24.7,14,18.6,24.7,14,18.6,14.9,80.5,0.954,100,8.33,rain,0,0,43.2,12.7,344,1015.5,46.9,11.9,295.8,25.4,9,30,2023-05-30T04:55:36,2023-05-30T20:12:34,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-31,22.9,14,18,22.9,14,18,15.4,85.2,1.183,100,12.5,rain,0,0,18,10,289,1017.7,73.4,10.4,310.9,26.9,9,30,2023-05-31T04:55:00,2023-05-31T20:13:27,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-01,24.5,13.9,19.1,24.5,13.9,19.1,15,78.5,3.867,100,12.5,rain,0,0,21.2,10.8,78.5,1016.2,62,12.8,246.8,21.3,9,30,2023-06-01T04:54:25,2023-06-01T20:14:18,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-06-02,24.4,14.7,18.9,24.4,14.7,18.9,15.8,83.1,1.638,100,8.33,rain,0,0,11.9,11.2,21.3,1012.8,70.4,12.6,319.3,27.6,9,30,2023-06-02T04:53:53,2023-06-02T20:15:07,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-03,24.4,15.3,19.5,24.4,15.3,19.5,15.2,77.6,1.402,100,8.33,rain,0,0,34.2,17.3,357.2,1015,78.1,13.1,330.2,28.5,9,10,2023-06-03T04:53:23,2023-06-03T20:15:55,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-04,22.1,14.8,18.5,22.1,14.8,18.5,12.9,70.7,0,0,0,,0,0,46.4,21.5,121.7,1019.9,41.3,14.2,332.5,28.7,9,10,2023-06-04T04:52:56,2023-06-04T20:16:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-05,25.4,14.2,19.9,25.4,14.2,19.9,13.7,68.6,1.368,100,4.17,rain,0,0,50.4,22.1,117.9,1018.3,53.7,14.7,303.3,26.2,9,10,2023-06-05T04:52:30,2023-06-05T20:17:27,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-06,20.5,17.5,19.1,20.5,17.5,19.1,13.1,68.7,3.316,100,16.67,rain,0,0,72,23.9,117.2,1016.9,82.5,13.6,207.5,18,6,10,2023-06-06T04:52:07,2023-06-06T20:18:10,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-07,23.8,17,20.3,23.8,17,20.3,14,67.6,1.111,100,8.33,rain,0,0,39.6,19.4,138.2,1016.4,79.3,14.2,249.3,21.6,8,10,2023-06-07T04:51:46,2023-06-07T20:18:52,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-08,25.1,15.7,21.3,25.1,15.7,21.3,13.9,63.3,0,0,0,rain,0,0,43.2,16.3,127.6,1014.6,77.2,15.4,225.7,19.3,6,30,2023-06-08T04:51:28,2023-06-08T20:19:32,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-06-09,26.3,16.9,21.3,26.3,16.9,21.3,15.7,71.8,4.95,100,8.33,rain,0,0.1,20.2,16.4,50.9,1012.3,58.3,12.6,325.8,28.2,9,30,2023-06-09T04:51:12,2023-06-09T20:20:10,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-10,25.4,15.3,20.5,25.4,15.3,20.5,15.7,75.5,4.074,100,8.33,rain,0,0,22.7,12,355.1,1011,46.3,13.9,271.3,23.7,9,10,2023-06-10T04:50:58,2023-06-10T20:20:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-11,23.7,15.2,19.8,23.7,15.2,19.8,16.5,81.9,0.714,100,12.5,rain,0,0,23.8,13.3,333.4,1010.6,70.1,13,278.4,24.2,8,30,2023-06-11T04:50:46,2023-06-11T20:21:21,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-12,19.3,16.1,17.7,19.3,16.1,17.7,16,90,8.065,100,16.67,rain,0,0.1,23.8,10,308.9,1011.9,89.3,9.9,42.7,3.6,2,10,2023-06-12T04:50:37,2023-06-12T20:21:53,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-13,22.4,14.8,17.7,22.4,14.8,17.7,13.3,76.9,3.819,100,12.5,rain,0,0,30.2,9.5,4.6,1012.4,70.6,13.2,178.2,15.5,8,10,2023-06-13T04:50:30,2023-06-13T20:22:24,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-14,24.2,12.3,18.8,24.2,12.3,18.8,12,66.9,1.07,100,8.33,rain,0,0,24.5,11.6,29.4,1013.6,68.4,15.3,273.4,23.5,8,10,2023-06-14T04:50:25,2023-06-14T20:22:52,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-15,23,16.7,18.8,23,16.7,18.8,16.1,84.5,15.671,100,20.83,rain,0,0,23,9.4,30.4,1013.4,88.9,12.6,71.6,6.2,4,10,2023-06-15T04:50:22,2023-06-15T20:23:19,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-06-16,18.4,16.3,17.4,18.4,16.3,17.4,16.6,95.3,26.908,100,16.67,rain,0,0.2,37.1,13.3,318.5,1010.6,91.1,7.5,15.9,1.4,1,10,2023-06-16T04:50:22,2023-06-16T20:23:44,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-17,21.8,15.7,17.9,21.8,15.7,17.9,15.5,86.8,7.148,100,12.5,rain,0,0.1,34.9,13.9,310.2,1012.1,75.1,11.5,204.9,17.9,7,10,2023-06-17T04:50:24,2023-06-17T20:24:06,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-18,26.3,13.7,20,26.3,13.7,20,13.9,71.4,0,0,0,,0,0,29.2,15.4,313.1,1015.2,39.3,13,340.4,29.4,9,10,2023-06-18T04:50:28,2023-06-18T20:24:26,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-19,29.1,14.3,22.1,28.6,14.3,22,14.2,64.1,0,0,0,,0,0,15.8,8.6,346.7,1016.2,17.5,17.5,338.9,29.3,9,10,2023-06-19T04:50:35,2023-06-19T20:24:45,0.04,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-20,30.3,16.9,24,30.8,16.9,24.2,16.4,64.3,0,0,0,,0,0,15.8,9,42.7,1016.4,35,15.4,326.8,28.4,9,30,2023-06-20T04:50:43,2023-06-20T20:25:01,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-21,31.9,18,25.2,32,18,25.4,17.2,64.2,0,0,0,,0,0,18.7,9,32,1017,25.2,14.1,335.5,29.2,9,60,2023-06-21T04:50:54,2023-06-21T20:25:15,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-22,31.2,19.7,25.2,33.2,19.7,25.8,18.6,68.3,0.42,100,8.33,rain,0,0,46.8,10.6,67.3,1018.4,45,15,334,29,9,60,2023-06-22T04:51:07,2023-06-22T20:25:26,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-23,33.2,20.3,27.3,36,20.3,28.7,19.7,65.1,0,0,0,,0,0,33.8,17,130,1014.5,12.2,16.1,337.1,29.2,9,100,2023-06-23T04:51:22,2023-06-23T20:25:36,0.17,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-06-24,25.6,19.5,21.9,25.6,19.5,21.9,18.3,80.3,0.474,100,8.33,rain,0,0,76.7,19.2,306.2,1017.1,82.4,13.3,158.3,13.7,6,10,2023-06-24T04:51:40,2023-06-24T20:25:43,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-25,24.3,18.2,21.1,24.3,18.2,21.1,18,83.5,0.29,100,16.67,rain,0,0,28.1,12.1,300.3,1016.1,83.3,13.2,155.6,13.4,5,10,2023-06-25T04:51:59,2023-06-25T20:25:48,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-26,28.3,16.5,22.4,28.2,16.5,22.4,16,70.7,0.516,100,8.33,rain,0,0,36,14.6,319.4,1014.3,26,14.5,314.6,27.2,9,10,2023-06-26T04:52:20,2023-06-26T20:25:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-27,28.8,16.5,22.6,28.6,16.5,22.7,15.5,66.5,0.394,100,4.17,rain,0,0,40.3,16,322,1014,39.3,16.4,324.7,28.2,9,10,2023-06-27T04:52:44,2023-06-27T20:25:50,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-28,21.1,14.5,17,21.1,14.5,17,13.1,78.6,2.066,100,12.5,rain,0,0,37.4,17.6,281.9,1016.8,65.2,13.2,111.3,9.5,7,10,2023-06-28T04:53:09,2023-06-28T20:25:48,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-29,24.8,12.6,19.1,24.8,12.6,19.1,12.7,69.5,0.232,100,4.17,rain,0,0,27.7,11.8,245.1,1017.1,37.7,16.8,253.4,21.9,8,10,2023-06-29T04:53:37,2023-06-29T20:25:44,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-06-30,28.5,14.9,22.1,28,14.9,22,13.3,60.3,0,0,0,,0,0,22.7,9.7,137.8,1013.5,12.4,17.2,345.5,29.9,9,10,2023-06-30T04:54:06,2023-06-30T20:25:37,0.4,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-01,29.4,16.5,22.5,29.5,16.5,22.5,15.7,67.5,0.024,100,4.17,rain,0,0,29.9,14.6,172.5,1008.4,53.8,16,294,25.4,9,30,2023-07-01T04:54:37,2023-07-01T20:25:28,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-02,25.6,17.8,21.4,25.6,17.8,21.4,17.5,78.9,2.627,100,12.5,rain,0,0,39.6,12.1,296.7,1008.7,76.7,13.1,297,25.7,8,30,2023-07-02T04:55:10,2023-07-02T20:25:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-03,29.2,16.9,22.8,28.7,16.9,22.7,15.3,66.5,1.09,100,8.33,rain,0,0,25.2,11.4,316.6,1013.3,22.6,16.1,337.6,29.1,9,10,2023-07-03T04:55:45,2023-07-03T20:25:03,0.5,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-04,30.9,16.4,23.6,31.4,16.4,23.7,16.3,66.1,0.101,100,4.17,rain,0,0.1,39.6,14.6,33.5,1014,41.1,14.3,333.9,28.8,9,60,2023-07-04T04:56:22,2023-07-04T20:24:47,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-05,30.3,18.6,24.1,31.8,18.6,24.6,18.7,73.6,5.792,100,8.33,rain,0,0,34.6,12.1,334.7,1014.1,55.1,12.4,318.7,27.7,9,60,2023-07-05T04:57:00,2023-07-05T20:24:29,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-06,29.6,20.3,24.3,31.3,20.3,24.7,18.6,71.6,5.071,100,4.17,rain,0,0.2,64.8,16.6,321.1,1014.2,59.7,13.8,331.5,28.4,9,60,2023-07-06T04:57:40,2023-07-06T20:24:08,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-07-07,25.4,18.5,22.1,25.4,18.5,22.1,17.7,77.5,3.932,100,16.67,rain,0,0,40,18.9,296.7,1017.8,70.8,14.3,322.7,27.8,9,30,2023-07-07T04:58:22,2023-07-07T20:23:45,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-08,27.9,15,21.6,27.3,15,21.5,13.6,64.3,0.449,100,4.17,rain,0,0,40.3,16,325.8,1020.2,14.6,16.7,342.9,29.6,9,10,2023-07-08T04:59:05,2023-07-08T20:23:20,0.67,Rain,Clear conditions throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-09,29.8,14.5,22.5,28.8,14.5,22.3,13.3,60.2,0,0,0,,0,0,32.4,17,337.4,1020.6,2.1,16.5,342.5,29.5,9,10,2023-07-09T04:59:49,2023-07-09T20:22:52,0.71,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-10,31.6,16.3,24.2,30.6,16.3,24.1,14.4,57.3,0,0,0,,0,0,24.5,12,259.1,1020.1,20.9,18.1,333,28.8,9,30,2023-07-10T05:00:35,2023-07-10T20:22:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-11,33.5,19.6,26.6,33.9,19.6,26.8,16.7,56.7,0,0,0,,0,0,29.5,14.7,222.9,1017.2,29,16.2,327.5,28.4,9,60,2023-07-11T05:01:23,2023-07-11T20:21:50,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-12,34.7,20.7,28,36.7,20.7,29.1,19.1,60.7,0,0,0,,0,0,26.3,16.2,227.3,1015.1,28,17.1,324.2,28,9,75,2023-07-12T05:02:12,2023-07-12T20:21:16,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-13,35.7,22.6,29,37.4,22.6,30.1,19.6,59.3,0,0,0,,0,0,45.7,16.5,35.3,1013.6,20.4,16.8,326.1,28.2,9,60,2023-07-13T05:03:02,2023-07-13T20:20:39,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-14,29.2,18.4,24,30,18.4,24.3,18.1,71,2.16,100,4.17,rain,0,0,85,17.9,329.3,1017.7,40.6,17.5,318.4,27.3,9,10,2023-07-14T05:03:54,2023-07-14T20:20:00,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-15,33,17.8,25.9,33.3,17.8,26.2,17.4,62.5,0,0,0,,0,0,21.6,9.4,76.4,1016.8,9.1,17.1,330.1,28.5,9,10,2023-07-15T05:04:47,2023-07-15T20:19:19,0.92,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-16,35.9,22.2,29.2,38,22.2,30.6,19.5,57.8,0,0,0,,0,0,25.6,14,98,1015.4,4.5,16.9,327.4,28.3,9,30,2023-07-16T05:05:41,2023-07-16T20:18:36,0.95,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-17,36.6,23,29.7,38.4,23,31.5,20.7,61.5,0,0,0,,0,0,18.4,10.6,275.7,1015.8,14,14.6,324.5,28,9,30,2023-07-17T05:06:36,2023-07-17T20:17:51,0,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-18,33.6,22,28.2,33.9,22,28.7,19,60.2,0,0,0,,0,0,39.6,16.6,11.4,1017.1,3.8,15.6,326.8,28.2,9,10,2023-07-18T05:07:32,2023-07-18T20:17:03,0.02,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-19,34.4,20.5,27.4,34.7,20.5,27.8,17.8,58.7,0,0,0,rain,0,0,100.8,28.7,268.2,1012.7,39.9,15.1,321.1,27.8,9,30,2023-07-19T05:08:29,2023-07-19T20:16:14,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-20,29.9,18.7,23.4,31,18.7,23.7,18.8,77.1,11.065,100,8.33,rain,0,0,64.8,12.5,277.8,1011.4,48.6,15.9,260,22.5,9,10,2023-07-20T05:09:27,2023-07-20T20:15:22,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-21,33.2,20.2,26.4,34.6,20.2,27.1,18.6,65,0.203,100,4.17,rain,0,0,76.7,22,115.4,1011,32.8,15.9,321.3,27.8,9,10,2023-07-21T05:10:26,2023-07-21T20:14:29,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-22,28.5,19.3,23.2,29.5,19.3,23.4,19.1,79.7,11.591,100,12.5,rain,0,0.1,57.6,14.2,347.8,1014.5,63.6,15.3,316.5,27.3,9,10,2023-07-22T05:11:27,2023-07-22T20:13:33,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-23,28.3,17.8,22.6,29.2,17.8,22.7,17.6,76,22.209,100,8.33,rain,0,0,32.8,9.1,327.8,1017.6,44.4,13.4,318,27.6,9,10,2023-07-23T05:12:27,2023-07-23T20:12:36,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-24,33,19.8,26.3,33.2,19.8,26.7,17.5,60.7,0.068,100,4.17,rain,0,0,22.7,16.6,153,1013.3,26.7,13.5,322,27.7,9,10,2023-07-24T05:13:29,2023-07-24T20:11:36,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-25,33.1,23.8,28.1,35.3,23.8,29.2,19.1,58.7,0,0,0,,0,0,46.8,18.9,103,1004.8,52.1,14.2,261.7,22.5,9,60,2023-07-25T05:14:31,2023-07-25T20:10:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-26,24.3,17.6,20.9,24.3,17.6,20.9,17.4,80.6,0.774,100,4.17,rain,0,0,41,15,298.7,1005.4,70.2,14.7,173.2,15,6,10,2023-07-26T05:15:35,2023-07-26T20:09:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-27,23.5,14,18.4,23.5,14,18.4,11.1,64.8,1.602,100,4.17,rain,0,0,37.4,16.6,302.4,1014.6,44.6,17.2,324.2,28,9,10,2023-07-27T05:16:38,2023-07-27T20:08:27,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-07-28,29.3,13.9,21.3,28.3,13.9,21.2,11.9,57.9,0,0,0,,0,0,25.2,9.5,143,1014.3,16.4,18.8,316.8,27.4,9,10,2023-07-28T05:17:43,2023-07-28T20:07:20,0.35,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-29,31,16.2,23.7,30.7,16.2,23.8,15.3,61.7,0,0,0,,0,0,14.4,8,341.4,1012.8,44.8,17,299.7,25.9,9,10,2023-07-29T05:18:48,2023-07-29T20:06:11,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-30,31,17.9,23.6,31.6,17.9,23.8,17.9,72.5,0.856,100,8.33,rain,0,0,39.6,14.1,321.3,1011.6,37.5,13.2,295.7,25.4,9,10,2023-07-30T05:19:54,2023-07-30T20:05:01,0.42,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-07-31,27.9,18,22.2,27.5,18,22.2,15.8,71.1,1.054,100,8.33,rain,0,0,36.7,17,306.5,1013.1,56.1,14.3,290.1,25,8,10,2023-07-31T05:21:00,2023-07-31T20:03:49,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-08-01,30.1,13.7,22.9,29.3,13.7,22.8,13.4,58.4,0,0,0,,0,0,57.6,15.9,136.5,1008.8,27,17.4,303.8,26.2,9,10,2023-08-01T05:22:06,2023-08-01T20:02:35,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-08-02,26.1,18,21.6,26.1,18,21.6,16.2,72.4,0.548,100,8.33,rain,0,0,46.4,17,232,1009.4,54.3,17.5,196,16.8,7,10,2023-08-02T05:23:13,2023-08-02T20:01:19,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-08-03,34,19.7,26.6,34.3,19.7,26.9,17.3,59.8,0.099,100,4.17,rain,0,0,39.6,12.8,107.2,1008.7,6.8,17.6,305.9,26.2,9,10,2023-08-03T05:24:21,2023-08-03T20:00:03,0.56,Rain,Clear conditions throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-08-04,35.4,22.5,29.7,38,22.5,31,19.2,54.8,0,0,0,,0,0,50.4,15.4,94.1,1007.9,28.5,16.4,295.8,25.5,9,10,2023-08-04T05:25:28,2023-08-04T19:58:44,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-08-05,31.4,17.7,25,33,17.7,25.5,18,67.5,19.79,100,4.17,rain,0,0,72,25.6,96,1004.9,66.8,12.7,240.1,20.8,9,10,2023-08-05T05:26:37,2023-08-05T19:57:24,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-08-06,23.8,16.5,18.8,23.8,16.5,18.8,16.9,88.9,21.2,100,16.67,rain,0,0.2,36.7,14.4,280.6,1004.9,76.4,12.6,223.3,19.2,8,10,2023-08-06T05:27:45,2023-08-06T19:56:02,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-08-07,23.5,14,18.4,23.5,14,18.4,13.7,76.4,6.615,100,8.33,rain,0,0,32.8,11.4,318.9,1011.9,60.6,16.9,288.8,24.9,9,10,2023-08-07T05:28:54,2023-08-07T19:54:39,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-08-08,23.1,13.6,17.6,23.1,13.6,17.6,11.7,70.3,0.635,100,8.33,rain,0,0,33.5,12.1,311.5,1018.9,59.3,20.1,267,23,9,10,2023-08-08T05:30:03,2023-08-08T19:53:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-08-09,25.5,11.8,19.2,25.5,11.8,19.2,12.9,69.1,0.024,100,4.17,rain,0,0,20.9,8.9,59.8,1017.9,47.8,17.7,273.4,23.6,8,10,2023-08-09T05:31:12,2023-08-09T19:51:49,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-08-10,23.9,16.3,19.1,23.9,16.3,19.1,14.4,75.1,1.152,100,12.5,rain,0,0,26.6,13.6,11.4,1019,56.2,16.3,180.7,15.7,8,10,2023-08-10T05:32:21,2023-08-10T19:50:22,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
