name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
smederevo,2022-05-24,28.5,15.1,21,28.4,15.1,21.1,11.7,55.7,2.533,100,8.33,rain,0,0,66.7,20.6,92.9,1009.4,61.8,16.3,306.5,26.4,9,30,2022-05-24T04:59:47,2022-05-24T20:07:07,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-25,31.2,17.9,24.3,30.8,17.9,24.2,14.2,54.9,0,0,0,rain,0,0,49.8,22.6,104.1,1011.9,46.1,15.9,323.3,27.8,9,60,2022-05-25T04:58:58,2022-05-25T20:08:06,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-26,25.7,16.2,20.8,25.7,16.2,20.8,13.1,63.8,1.027,100,12.5,rain,0,0,61.2,20.1,338.6,1020.7,57.3,17.4,327.8,28.3,9,10,2022-05-26T04:58:12,2022-05-26T20:09:05,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-27,29.7,14.3,22.2,28.7,14.3,21.9,12.2,57.1,0,0,0,rain,0,0,20.2,8.2,73,1018,44.6,17.4,330.3,28.5,9,10,2022-05-27T04:57:27,2022-05-27T20:10:02,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-28,20.3,12.5,17.1,20.3,12.5,17.1,13.8,81.2,9.055,100,29.17,rain,0,0,44.6,21.6,343.2,1013.5,79.5,12.9,198.1,17.2,8,10,2022-05-28T04:56:45,2022-05-28T20:10:58,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-29,16.1,11.4,13.7,16.1,11.4,13.7,12.2,91.3,9.061,100,54.17,rain,0,0,29.7,10,333.4,1011,78.1,10.1,208.4,18.1,9,10,2022-05-29T04:56:05,2022-05-29T20:11:53,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-30,22.4,12.8,17.3,22.4,12.8,17.3,14.2,83,0.346,100,29.17,rain,0,0,18.9,12.7,356.7,1011.8,74,11.3,334.1,28.9,9,10,2022-05-30T04:55:26,2022-05-30T20:12:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-31,23.7,14.6,18.6,23.7,14.6,18.6,15.7,84.3,0.975,100,16.67,rain,0,0,16.6,9.7,3.2,1016.5,68.1,10.2,310,26.8,9,10,2022-05-31T04:54:51,2022-05-31T20:13:38,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-01,28.4,15.5,22.2,28.6,15.5,22.3,15.9,70.3,0,0,0,,0,0,25.2,13,1.2,1015.5,21.4,15.4,327.8,28.2,9,10,2022-06-01T04:54:17,2022-06-01T20:14:29,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-02,29.4,17,23.2,29.8,17,23.4,17.2,71.1,14.234,100,12.5,rain,0,0,38.8,12.2,342.3,1016.3,37,13.2,275.4,24,9,30,2022-06-02T04:53:45,2022-06-02T20:15:18,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-03,30.5,16.9,23.9,30.4,16.9,24,16.7,67.2,0,0,0,,0,0,24.3,9.4,349.1,1019.1,34.7,14.3,328.3,28.3,9,10,2022-06-03T04:53:16,2022-06-03T20:16:06,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-04,31,21.3,25.9,31.6,21.3,26.3,17.7,61.8,0.135,100,4.17,rain,0,0,45.4,21.8,111.1,1016.6,56.1,15.7,313.4,27.2,9,30,2022-06-04T04:52:49,2022-06-04T20:16:52,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-05,30.9,17.7,24.7,31.3,17.7,25,18.2,69.8,0,0,0,,0,0,27.4,11.4,2.1,1015.8,33.9,15,330.8,28.7,9,30,2022-06-05T04:52:24,2022-06-05T20:17:36,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-06,28,19.2,23.2,27.8,19.2,23.2,16.6,67.8,3.111,100,8.33,rain,0,0,31.9,15.6,9.6,1014.1,64.9,14.2,267.8,23.3,9,30,2022-06-06T04:52:02,2022-06-06T20:18:19,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-07,29.1,18.6,24,28.7,18.6,23.9,15,59.7,0.034,100,4.17,rain,0,0,35.1,18.6,125.2,1012.6,38.3,15.7,339.7,29.2,9,10,2022-06-07T04:51:41,2022-06-07T20:19:01,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-08,25.4,18.1,22.6,25.4,18.1,22.6,13.6,57.7,0.275,100,4.17,rain,0,0,58.2,26,123.4,1008.9,55.5,15.2,233.8,20.3,8,10,2022-06-08T04:51:23,2022-06-08T20:19:40,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-09,27.4,17,21.9,27.3,17,21.9,14.7,66.6,4.51,100,20.83,rain,0,0,47,18.7,123.2,1006.1,56.2,16.1,262,22.5,9,10,2022-06-09T04:51:08,2022-06-09T20:20:18,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-10,25.2,17,21.2,25.2,17,21.2,15.9,72.6,3.395,100,20.83,rain,0,0,35.6,13.3,338,1009.8,61.5,14.1,205.5,17.8,9,10,2022-06-10T04:50:54,2022-06-10T20:20:54,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-11,26.1,16.1,20.3,26.1,16.1,20.3,16.6,80.8,18.146,100,33.33,rain,0,0,30.2,21,353.6,1013.6,63.8,12.7,197.3,17.2,9,10,2022-06-11T04:50:43,2022-06-11T20:21:28,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-12,26.9,17.1,21.8,27.5,17.1,21.8,16.6,74.7,6.21,100,25,rain,0,0,23,16.8,331.2,1015,68,13.6,183.4,15.9,9,10,2022-06-12T04:50:34,2022-06-12T20:22:00,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-13,28.5,17.2,23,28.5,17.2,23,15.9,66.7,0.068,100,4.17,rain,0,0,30.6,10.6,327.1,1014.5,39,16.3,306.1,26.5,9,10,2022-06-13T04:50:28,2022-06-13T20:22:30,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-14,24.7,16.5,20.8,24.7,16.5,20.8,11.4,57.3,0,0,0,,0,0,39.6,20.8,329.5,1018.3,47.6,16.6,344.4,29.7,9,10,2022-06-14T04:50:23,2022-06-14T20:22:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-15,26.4,11.5,19.6,26.4,11.5,19.6,9.1,54.2,0,0,0,,0,0,21.6,8.8,318.9,1020.5,23,17.9,351.5,30.5,9,10,2022-06-15T04:50:21,2022-06-15T20:23:24,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-16,29.3,12.8,21.9,28,12.8,21.6,10.5,52.4,0,0,0,,0,0,20.7,9,188,1018.4,25.2,17.4,346.3,29.9,9,10,2022-06-16T04:50:22,2022-06-16T20:23:48,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-17,28.1,16.2,21.6,27.8,16.2,21.6,13.2,60.7,0.339,100,8.33,rain,0,0,36,17.2,320.7,1017.8,58.5,16.2,242.2,20.9,8,10,2022-06-17T04:50:24,2022-06-17T20:24:10,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-18,28.1,14.1,21.5,27,14.1,21.2,10.8,55.4,0,0,0,,0,0,34.6,16.9,336.6,1019.8,36,17.1,334.8,28.9,9,10,2022-06-18T04:50:29,2022-06-18T20:24:30,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-19,30.6,13,22.8,29.2,13,22.5,11.7,53.4,0,0,0,,0,0,29.7,11.6,165.6,1018.2,16.2,17.7,346,30,9,10,2022-06-19T04:50:36,2022-06-19T20:24:48,0.67,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-20,32.3,16.9,25.5,30.7,16.9,25,11.4,43.7,0,0,0,,0,0,26.6,11.8,145.6,1012,1,17.5,348.5,30.2,9,10,2022-06-20T04:50:45,2022-06-20T20:25:03,0.7,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2022-06-21,30.9,19,25.1,30.5,19,25.1,14.9,54.7,0.338,100,4.17,rain,0,0,38.8,17.3,322.8,1010.6,41.1,15.9,329.3,28.6,9,30,2022-06-21T04:50:57,2022-06-21T20:25:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-22,28.2,18.6,22.8,27.3,18.6,22.6,9.3,43.9,0,0,0,,0,0,27.4,11.6,343.4,1012.5,58.1,17.3,325.6,28.2,9,10,2022-06-22T04:51:10,2022-06-22T20:25:28,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-23,24.9,16.3,20.3,24.9,16.3,20.3,15.3,74.4,11.025,100,25,rain,0,0,34.4,11.4,7.8,1013.3,64.8,13.1,223.1,19.4,9,10,2022-06-23T04:51:26,2022-06-23T20:25:37,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-24,29.7,15.2,23.1,28.6,15.2,22.7,13.8,62.1,0.036,100,4.17,rain,0,0,23,9.2,12.8,1013.7,19.8,15.2,345.9,29.9,9,10,2022-06-24T04:51:44,2022-06-24T20:25:43,0.84,Rain,Clear conditions throughout the day with early morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-25,31.2,17.7,23.1,30.5,17.7,22.9,15.1,64.3,10.503,100,16.67,rain,0,0,64.3,18.7,359.9,1012.2,54.7,15,237.3,20.6,8,10,2022-06-25T04:52:03,2022-06-25T20:25:47,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-26,29.2,16.2,22.5,29.1,16.2,22.6,16.7,72.5,1.648,100,16.67,rain,0,0,30.1,15.1,19.2,1015.6,46.5,15.9,270.2,23.4,9,10,2022-06-26T04:52:25,2022-06-26T20:25:49,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-27,32,17.1,25.1,31.4,17.1,25.1,16.1,61.5,0.711,100,4.17,rain,0,0,22.5,9,24.1,1017,13.5,16.9,340.3,29.4,9,10,2022-06-27T04:52:49,2022-06-27T20:25:49,0.94,Rain,Clear conditions throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-28,33.1,18.2,26.6,32.3,18.2,26.5,15.6,54.5,0,0,0,,0,0,27.9,13.2,19.5,1016.3,23.3,16.6,320.5,28,8,10,2022-06-28T04:53:15,2022-06-28T20:25:47,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-29,34.2,20.4,28,32.9,20.4,27.5,14.2,45.9,0,0,0,,0,0,47.5,22.8,131.4,1013.8,12.3,17.1,339.1,29.3,9,10,2022-06-29T04:53:43,2022-06-29T20:25:42,0,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-06-30,35.4,22.9,30,34.9,22.9,29.8,14.1,38.8,0,0,0,rain,0,0,46.7,20.8,137.5,1011.4,10.2,15.8,338.2,29.3,9,10,2022-06-30T04:54:13,2022-06-30T20:25:34,0.04,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-01,36.5,20.2,29.4,36.2,20.2,29.6,16.1,47.5,0,0,0,,0,0,26.6,12.2,163.7,1012.8,24.5,15.5,341.9,29.6,9,10,2022-07-01T04:54:44,2022-07-01T20:25:25,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-02,30.5,22.2,27.2,31.1,22.2,27.6,17.2,55,0,0,0,,0,0,36.9,17.6,306.1,1017.3,36.9,16,336.8,29.2,9,10,2022-07-02T04:55:18,2022-07-02T20:25:13,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-03,34,20.3,27.3,35.2,20.3,27.8,18.1,59.5,0.399,100,12.5,rain,0,0,34.6,9.6,128.7,1017,28.1,14.9,336.8,29.1,9,10,2022-07-03T04:55:53,2022-07-03T20:24:59,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-04,34.5,21.6,28.2,34.6,21.6,28.5,17.7,55.8,0,0,0,,0,0,32.8,13.8,342.1,1014.9,33.5,15.4,330.6,28.5,9,10,2022-07-04T04:56:30,2022-07-04T20:24:42,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-05,35.4,19.2,26.9,35.1,19.2,27,17,59.3,5.828,100,16.67,rain,0,0,50.4,17,265.7,1013.6,43.8,14.3,250.6,21.7,9,10,2022-07-05T04:57:09,2022-07-05T20:24:23,0.21,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-06,27,18.6,21.9,27.5,18.6,21.9,17.3,77,19.458,100,16.67,rain,0,0,32.2,17.6,308.4,1016.4,63.5,14.5,316.5,27.3,9,10,2022-07-06T04:57:49,2022-07-06T20:24:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-07,28.3,15.5,22.4,27.5,15.5,22.3,13.7,62,0,0,0,,0,0,28.8,13.8,328.2,1016.4,37.3,15.3,336.5,28.9,9,10,2022-07-07T04:58:31,2022-07-07T20:23:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-08,26.3,17,21,26.3,17,21,13.8,64.3,2.062,100,8.33,rain,0,0,30.2,16,329.7,1016.5,77.2,16.3,217.8,18.8,7,10,2022-07-08T04:59:15,2022-07-08T20:23:12,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-09,25.6,17.5,20.4,25.6,17.5,20.4,13.9,67.6,3.869,100,20.83,rain,0,0,33.8,18.2,335.5,1017.2,80.4,14.7,133.8,11.6,8,10,2022-07-09T05:00:00,2022-07-09T20:22:44,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-10,25.3,13.6,19.3,25.3,13.6,19.3,12,65.7,0.604,100,20.83,rain,0,0,40,22.2,310.9,1014.9,59.4,18.6,223.7,19.3,8,10,2022-07-10T05:00:46,2022-07-10T20:22:14,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-11,22.9,11.4,17.4,22.9,11.4,17.4,8.3,57.6,0.421,100,8.33,rain,0,0,35.3,16.7,306.3,1018.7,57.2,18.9,323.2,27.8,9,10,2022-07-11T05:01:34,2022-07-11T20:21:41,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-12,25.2,11.6,18.8,25.2,11.6,18.8,8.3,53.7,0,0,0,,0,0,31,18.5,311.6,1020.7,38.9,18.8,325.7,28.1,9,10,2022-07-12T05:02:23,2022-07-12T20:21:06,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-13,28.3,12.7,21,27.2,12.7,20.7,9,50.1,0,0,0,,0,0,34.6,18.5,301.6,1020.5,31.6,19.4,334.8,28.9,9,10,2022-07-13T05:03:14,2022-07-13T20:20:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-14,32.3,16,24.7,30.7,16,24.2,11,44.7,0,0,0,,0,0,25.2,11.2,246.9,1018.6,9.6,18.6,333.8,28.8,9,10,2022-07-14T05:04:06,2022-07-14T20:19:50,0.52,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-15,34.2,18.3,27,32.8,18.3,26.5,12.1,42.2,0,0,0,,0,0,30.2,22.8,336,1014.2,15.6,17.7,333.1,28.8,9,10,2022-07-15T05:04:59,2022-07-15T20:19:08,0.55,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-16,28.6,17.9,22.2,27.9,17.9,22.1,12,53.4,0,0,0,,0,0,36,10.2,2.1,1018.5,33.7,17.3,321.1,27.8,9,10,2022-07-16T05:05:53,2022-07-16T20:18:24,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-17,28,15.5,22.1,26.9,15.5,21.8,8.9,48.5,0.071,100,4.17,rain,0,0,42.5,20.3,335.5,1022.5,23.4,18.3,331.8,28.8,9,10,2022-07-17T05:06:48,2022-07-17T20:17:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-18,28.9,11.7,21.5,27.8,11.7,21.1,7.7,44.2,0,0,0,,0,0,31.5,10.6,342.7,1023.8,24,18.3,326.5,28.3,9,10,2022-07-18T05:07:45,2022-07-18T20:16:51,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-19,31.4,13.7,23.3,29.5,13.7,22.7,8.3,43,0,0,0,,0,0,22,9,324.8,1021.5,7.1,18.3,334.9,29,9,10,2022-07-19T05:08:42,2022-07-19T20:16:01,0.69,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-20,33.5,15,25.1,31.7,15,24.4,9.9,42.6,0,0,0,,0,0,26.6,9.1,326,1019.9,4.1,18.3,331.6,28.7,9,10,2022-07-20T05:09:41,2022-07-20T20:15:09,0.75,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-21,36.1,16.8,27,34.4,16.8,26.4,11.9,43.1,0,0,0,,0,0,40.1,16.9,328.5,1016.4,0.6,17.7,329.5,28.5,9,10,2022-07-21T05:10:40,2022-07-21T20:14:15,0.76,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-22,36.5,17.8,27.6,34.8,17.8,26.9,12,42.7,0,0,0,,0,0,23,9.7,317.1,1015.7,0,17.3,332.8,28.8,9,10,2022-07-22T05:11:40,2022-07-22T20:13:19,0.79,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-23,38.6,18.2,29.1,37.3,18.2,28.4,12,39.6,0,0,0,,0,0,26.1,13.2,327.8,1014.7,5.2,17.1,331.1,28.7,9,10,2022-07-23T05:12:41,2022-07-23T20:12:21,0.82,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-24,33.2,21.1,27.4,33.2,21.1,27.4,15,47.8,0,0,0,,0,0,39.2,20.5,322.2,1015.4,38.3,15.6,279.4,24.2,9,30,2022-07-24T05:13:43,2022-07-24T20:11:21,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-25,33.8,18.5,26.4,32.3,18.5,25.9,14.1,51.2,0,0,0,,0,0,24.3,9.6,326.3,1014.4,18.9,17.4,327.9,28.4,9,10,2022-07-25T05:14:46,2022-07-25T20:10:19,0.89,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-26,36,16.9,27.5,34.3,16.9,26.9,12.3,43.5,0,0,0,,0,0,42.7,15,342.6,1010,17.2,16.7,328.4,28.4,9,10,2022-07-26T05:15:49,2022-07-26T20:09:15,0.92,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-27,31.6,19.1,25.6,30.5,19.1,25.4,15.1,56.2,0,0,0,,0,0,36,14,332.5,1012.4,45.4,15.3,311.9,27,9,10,2022-07-27T05:16:53,2022-07-27T20:08:10,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-28,28.3,20.3,24.4,28.5,20.3,24.4,14.8,55.5,3.439,100,25,rain,0,0,40,11.4,317.1,1014,69.6,16.2,236.5,20.5,8,10,2022-07-28T05:17:58,2022-07-28T20:07:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-29,33.6,19.3,27,33.8,19.3,27.3,17.3,57.7,0,0,0,,0,0,38.2,17.8,121.6,1014.4,38.7,17.3,254.9,22.1,8,10,2022-07-29T05:19:03,2022-07-29T20:05:53,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-30,31.9,19.8,25.3,32.6,19.8,25.7,18.1,66.3,16.469,100,8.33,rain,0,0,75.6,19.6,89.7,1012.1,62.6,14.5,214,18.3,8,10,2022-07-30T05:20:09,2022-07-30T20:04:43,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-07-31,27.7,18.6,22.7,27.5,18.6,22.7,15,66.2,12.256,100,8.33,rain,0,0,45.4,22.7,302.4,1014.3,61.3,14.9,235,20.3,8,10,2022-07-31T05:21:15,2022-07-31T20:03:30,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-01,29.8,15,22.5,28.9,15,22.3,12.3,55.1,1.468,100,4.17,rain,0,0,36,17.7,333.6,1014,45.8,17.6,315.5,27.2,9,10,2022-08-01T05:22:22,2022-08-01T20:02:16,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-02,31.1,15.3,23.7,29.9,15.3,23.4,13.5,56.8,0,0,0,,0,0,42.7,15.4,359,1015.1,11.2,18.5,309.5,26.7,9,10,2022-08-02T05:23:29,2022-08-02T20:01:00,0.16,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-03,32.9,16.8,25.1,31.6,16.8,24.7,13.8,53.8,0,0,0,,0,0,26.1,9.8,333.9,1016,19.8,17.6,284.5,24.5,9,10,2022-08-03T05:24:36,2022-08-03T19:59:43,0.2,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-04,33.6,17.6,26.1,31.9,17.6,25.5,13.1,49,0,0,0,,0,0,25.7,9.7,3.5,1015.8,29.4,17.7,308.8,26.6,9,10,2022-08-04T05:25:44,2022-08-04T19:58:24,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-08-05,34.4,16.5,26.6,32.8,16.5,25.9,12.2,45.1,0,0,0,,0,0,19.4,9.6,343.2,1014.3,8.1,18,309.8,26.7,9,10,2022-08-05T05:26:52,2022-08-05T19:57:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
